country,carrier_name,CC,NDC,prefix
Switzerland,Sunrise,41,7604,417604
Switzerland,Sunrise,41,7605,417605
Switzerland,Sunrise,41,762,41762
Switzerland,Sunrise,41,763,41763
Switzerland,Sunrise,41,764,41764
Switzerland,Sunrise,41,765,41765
Switzerland,Sunrise,41,766,41766
Switzerland,Sunrise,41,767,41767
Switzerland,Sunrise,41,768,41768
Switzerland,Sunrise,41,769,41769
Switzerland,Swisscom,41,770,41770
Switzerland,Swisscom,41,7710,417710
Switzerland,Swisscom,41,7712,417712
Switzerland,Swisscom,41,7713,417713
Switzerland,Swisscom,41,7715,417715
Switzerland,Sunrise,41,772,41772
Switzerland,Sunrise,41,7730,417730
Switzerland,Sunrise,41,77310,4177310
Switzerland,Sunrise,41,77311,4177311
Switzerland,Sunrise,41,77312,4177312
Switzerland,Sunrise,41,77313,4177313
Switzerland,Sunrise,41,77314,4177314
Switzerland,Sunrise,41,77315,4177315
Switzerland,Sunrise,41,77316,4177316
Switzerland,In&Phone,41,77357,4177357
Switzerland,Swisscom,41,774,41774
Switzerland,Swisscom,41,7750,417750
Switzerland,Swisscom,41,7751,417751
Switzerland,Swisscom,41,7752,417752
Switzerland,Swisscom,41,7753,417753
Switzerland,BeeOne Communications,41,7780,417780
Switzerland,BeeOne Communications,41,7781,417781
Switzerland,Vectone Mobile Limited (Mundio),41,7788,417788
Switzerland,Vectone Mobile Limited (Mundio),41,7789,417789
Switzerland,Lycamobile,41,779,41779
Switzerland,Salt,41,780,41780
Switzerland,Salt,41,781,41781
Switzerland,Salt,41,782,41782
Switzerland,Salt,41,783,41783
Switzerland,Sunrise,41,7840,417840
Switzerland,Sunrise,41,7841,417841
Switzerland,Sunrise,41,7842,417842
Switzerland,spusu,41,7844,417844
Switzerland,Tismi,41,78460,4178460
Switzerland,Tismi,41,78461,4178461
Switzerland,Tismi,41,78462,4178462
Switzerland,Tismi,41,78463,4178463
Switzerland,MTEL,41,7847,417847
Switzerland,Nexphone,41,78480,4178480
Switzerland,Nexphone,41,78481,4178481
Switzerland,Nexphone,41,78482,4178482
Switzerland,Telecom26 AG,41,78490,4178490
Switzerland,Salt,41,785,41785
Switzerland,Salt,41,786,41786
Switzerland,Salt,41,787,41787
Switzerland,Salt,41,788,41788
Switzerland,Salt,41,789,41789
Switzerland,Swisscom,41,790,41790
Switzerland,Swisscom,41,791,41791
Switzerland,Swisscom,41,792,41792
Switzerland,Swisscom,41,793,41793
Switzerland,Swisscom,41,794,41794
Switzerland,Swisscom,41,795,41795
Switzerland,Swisscom,41,796,41796
Switzerland,Swisscom,41,797,41797
Switzerland,Swisscom,41,798,41798
Switzerland,Swisscom,41,7990,417990
Switzerland,Swisscom,41,7991,417991
Switzerland,Swisscom,41,7992,417992
Switzerland,Swisscom,41,7993,417993
Switzerland,Swisscom,41,7994,417994
Switzerland,Swisscom,41,7995,417995
Switzerland,Swisscom,41,7996,417996
Switzerland,Relario AG (Bebbicell),41,79977,4179977
Switzerland,Relario AG (Bebbicell),41,79978,4179978
Switzerland,Relario AG (Bebbicell),41,79979,4179979
Switzerland,Comfone AG,41,7999,417999
Turkey,Turkcell,90,51616,9051616
Turkey,Turkcell,90,53,9053
Turkey,Vodafone,90,54,9054
Turkey,Türk Telekom,90,55,9055
Turkey,Turkcell,90,5616,905616
Kuwait,VIVA,965,5,9655
Kuwait,Ooredoo,965,6,9656
Kuwait,Zain,965,9,9659
Netherlands,Vodafone Libertel B.V.,31,611,31611
Netherlands,T-Mobile,31,614,31614
Netherlands,Vodafone Libertel B.V.,31,615,31615
Netherlands,T-Mobile Thuis,31,618,31618
Netherlands,KPN,31,620,31620
Netherlands,Vodafone Libertel B.V.,31,621,31621
Netherlands,KPN,31,622,31622
Netherlands,KPN,31,623,31623
Netherlands,T-Mobile,31,624,31624
Netherlands,Vodafone Libertel B.V.,31,625,31625
Netherlands,KPN,31,626,31626
Netherlands,Vodafone Libertel B.V.,31,627,31627
Netherlands,T-Mobile Thuis,31,628,31628
Netherlands,Vodafone Libertel B.V.,31,629,31629
Netherlands,KPN,31,630,31630
Netherlands,Vodafone Libertel B.V.,31,631,31631
Netherlands,KPN,31,633,31633
Netherlands,T-Mobile,31,634,31634
Netherlands,Glotell B.V (V-Tell NL),31,6351,316351
Netherlands,Lancelot,31,6352,316352
Netherlands,KPN,31,6353,316353
Netherlands,ASPIDER Solutions Nederland B.V.,31,6356,316356
Netherlands,ASPIDER Solutions Nederland B.V.,31,6357,316357
Netherlands,ASPIDER Solutions Nederland B.V.,31,6358,316358
Netherlands,ASPIDER Solutions Nederland B.V.,31,6359,316359
Netherlands,Tele2,31,636,31636
Netherlands,Teleena (MVNE),31,637,31637
Netherlands,T-Mobile Thuis,31,638,31638
Netherlands,T-Mobile Thuis,31,639,31639
Netherlands,Tele2,31,640,31640
Netherlands,T-Mobile,31,641,31641
Netherlands,T-Mobile,31,642,31642
Netherlands,T-Mobile,31,643,31643
Netherlands,KPN,31,644,31644
Netherlands,Telfort,31,645,31645
Netherlands,Vodafone Libertel B.V.,31,646,31646
Netherlands,KPN,31,647,31647
Netherlands,T-Mobile Thuis,31,648,31648
Netherlands,KPN,31,649,31649
Netherlands,Vodafone Libertel B.V.,31,650,31650
Netherlands,KPN,31,651,31651
Netherlands,Vodafone Libertel B.V.,31,652,31652
Netherlands,KPN,31,653,31653
Netherlands,Vodafone Libertel B.V.,31,654,31654
Netherlands,Vodafone Libertel B.V.,31,655,31655
Netherlands,T-Mobile,31,656,31656
Netherlands,KPN,31,657,31657
Netherlands,Lebara,31,658,31658
Netherlands,Private Mobility Nederland,31,6580,316580
Netherlands,KPN,31,6587,316587
Netherlands,KPN,31,6588,316588
Netherlands,KPN,31,6589,316589
Netherlands,Vectone Mobile/Delight Mobile,31,659,31659
Netherlands,Motto,31,6599,316599
Netherlands,Vodafone Libertel B.V.,31,680,31680
Netherlands,T-Mobile,31,681,31681
Netherlands,KPN,31,682,31682
Netherlands,KPN,31,683,31683
Netherlands,Lycamobile,31,684,31684
Netherlands,Lycamobile,31,685,31685
Netherlands,Lycamobile,31,686,31686
Netherlands,Lycamobile,31,687,31687
